update_id,loan_id,servicer_name,reported_status,reported_balance,reported_dpd,document_status,last_updated_at,source_system
UPD_1009407,LC_1023504,Intain_Servicing_Alpha,DEFAULT,0.0,120,UNVERIFIED,2016-07-28 13:00:00,TAPE_EXTRACT_EAST
UPD_1009408,LC_1023506,Summit_Asset_Management,CURRENT,1992.83,0,UNVERIFIED,2020-02-27 09:00:00,LEGACY_MAINFRAME_4
UPD_1009409,LC_1023508,Apex_Loan_Servicing,CURRENT,5890.73,0,VERIFIED,2019-05-28 11:00:00,SERVICER_CORE_B
UPD_1009410,LC_1023511,Intain_Servicing_Alpha,CURRENT,3923.49,0,SOURCE_VERIFIED,2018-03-28 04:00:00,SERVICER_CORE_B
UPD_1009411,LC_1023515,Apex_Loan_Servicing,CURRENT,11327.36,0,SOURCE_VERIFIED,2019-07-27 06:00:00,SERVICER_CORE_B
UPD_1009412,LC_1023518,Apex_Loan_Servicing,DEFAULT,0.0,120,VERIFIED,2017-11-27 20:00:00,LEGACY_MAINFRAME_4
UPD_1009413,LC_1023520,Apex_Loan_Servicing,DEFAULT,0.0,120,VERIFIED,2018-01-26 21:00:00,SERVICER_CORE_B
UPD_1009414,LC_1023522,Summit_Asset_Management,DEFAULT,0.0,120,UNVERIFIED,2019-02-27 19:00:00,SERVICER_CORE_B
UPD_1009415,LC_1023529,Apex_Loan_Servicing,CURRENT,8010.59,0,SOURCE_VERIFIED,2019-11-26 18:00:00,TAPE_EXTRACT_EAST
UPD_1009416,LC_1023531,Summit_Asset_Management,DEFAULT,0.0,120,SOURCE_VERIFIED,2019-02-26 16:00:00,TAPE_EXTRACT_EAST
UPD_1009417,LC_1023533,Summit_Asset_Management,DEFAULT,0.0,120,UNVERIFIED,2019-06-27 21:00:00,SERVICER_CORE_B
UPD_1009418,LC_1023534,Intain_Servicing_Alpha,CURRENT,5927.42,0,UNVERIFIED,2017-08-28 10:00:00,SERVICER_CORE_B
UPD_1009419,LC_1023535,Intain_Servicing_Alpha,DEFAULT,0.0,120,SOURCE_VERIFIED,2017-08-26 17:00:00,SERVICER_CORE_B
UPD_1009420,LC_1023537,Summit_Asset_Management,CURRENT,8549.05,0,SOURCE_VERIFIED,2020-08-27 11:00:00,LEGACY_MAINFRAME_4
UPD_1009421,LC_1023544,Summit_Asset_Management,DEFAULT,0.0,120,VERIFIED,2019-10-28 01:00:00,SUB_SERVICER_TITAN
UPD_1009422,LC_1023545,Apex_Loan_Servicing,DEFAULT,0.0,120,VERIFIED,2017-06-27 01:00:00,TAPE_EXTRACT_EAST
UPD_1009423,LC_1023547,Summit_Asset_Management,DEFAULT,0.0,120,SOURCE_VERIFIED,2020-07-28 03:00:00,TAPE_EXTRACT_EAST
UPD_1009424,LC_1023550,Beacon_Credit_Ops,CURRENT,18792.98,0,UNVERIFIED,2020-10-28 02:00:00,SUB_SERVICER_TITAN
UPD_1009425,LC_1023552,Intain_Servicing_Alpha,CURRENT,7244.92,0,SOURCE_VERIFIED,2018-06-27 17:00:00,LEGACY_MAINFRAME_4
UPD_1009426,LC_1023554,Intain_Servicing_Alpha,CURRENT,2965.48,0,UNVERIFIED,2018-11-27 10:00:00,TAPE_EXTRACT_EAST
UPD_1009427,LC_1023555,Beacon_Credit_Ops,CURRENT,11875.04,0,SOURCE_VERIFIED,2019-09-28 06:00:00,TAPE_EXTRACT_EAST
UPD_1009428,LC_1023562,Intain_Servicing_Alpha,DEFAULT,0.0,120,VERIFIED,2018-05-27 10:00:00,TAPE_EXTRACT_EAST
UPD_1009429,LC_1023563,Summit_Asset_Management,DEFAULT,0.0,120,VERIFIED,2019-10-27 10:00:00,SUB_SERVICER_TITAN
UPD_1009430,LC_1023568,Beacon_Credit_Ops,PREPAID,0.0,0,SOURCE_VERIFIED,2018-08-26 22:00:00,SERVICER_CORE_B
UPD_1009431,LC_1023571,Apex_Loan_Servicing,DEFAULT,0.0,120,SOURCE_VERIFIED,2018-06-26 20:00:00,LEGACY_MAINFRAME_4
UPD_1009432,LC_1023572,Summit_Asset_Management,CURRENT,2818.89,0,SOURCE_VERIFIED,2020-04-27 23:00:00,LEGACY_MAINFRAME_4
UPD_1009433,LC_1023575,Summit_Asset_Management,CURRENT,6995.18,0,UNVERIFIED,2020-07-28 00:00:00,SUB_SERVICER_TITAN
UPD_1009434,LC_1023578,Apex_Loan_Servicing,CURRENT,6693.15,0,VERIFIED,2019-02-27 03:00:00,LEGACY_MAINFRAME_4
UPD_1009435,LC_1023579,Apex_Loan_Servicing,CURRENT,11578.95,0,UNVERIFIED,2019-02-28 07:00:00,TAPE_EXTRACT_EAST
UPD_1009436,LC_1023581,Summit_Asset_Management,CURRENT,13757.2,0,SOURCE_VERIFIED,2020-01-27 09:00:00,SERVICER_CORE_B
UPD_1009437,LC_1023582,Beacon_Credit_Ops,DEFAULT,0.0,120,UNVERIFIED,2019-09-28 10:00:00,TAPE_EXTRACT_EAST
UPD_1009438,LC_1023584,Apex_Loan_Servicing,CURRENT,24907.7,0,SOURCE_VERIFIED,2019-06-28 06:00:00,SERVICER_CORE_B
UPD_1009439,LC_1023585,Intain_Servicing_Alpha,CURRENT,4861.86,0,SOURCE_VERIFIED,2017-07-26 15:00:00,LEGACY_MAINFRAME_4
UPD_1009440,LC_1023589,Intain_Servicing_Alpha,DEFAULT,0.0,120,VERIFIED,2017-10-28 08:00:00,SUB_SERVICER_TITAN
UPD_1009441,LC_1023591,Beacon_Credit_Ops,CURRENT,2938.4,0,SOURCE_VERIFIED,2019-02-28 10:00:00,LEGACY_MAINFRAME_4
UPD_1009442,LC_1023592,Intain_Servicing_Alpha,PREPAID,0.0,0,VERIFIED,2017-08-27 13:00:00,TAPE_EXTRACT_EAST
UPD_1009443,LC_1023593,Intain_Servicing_Alpha,DEFAULT,0.0,120,SOURCE_VERIFIED,2016-07-27 23:00:00,SERVICER_CORE_B
UPD_1009444,LC_1023597,Intain_Servicing_Alpha,PREPAID,0.0,0,UNVERIFIED,2015-08-11 14:00:00,SERVICER_CORE_B
UPD_1009445,LC_1023598,Intain_Servicing_Alpha,CURRENT,10766.4,0,UNVERIFIED,2018-06-26 21:00:00,TAPE_EXTRACT_EAST
UPD_1009446,LC_1023601,Intain_Servicing_Alpha,DEFAULT,0.0,120,UNVERIFIED,2017-10-26 19:00:00,SUB_SERVICER_TITAN
UPD_1009447,LC_1023602,Intain_Servicing_Alpha,DEFAULT,0.0,120,UNVERIFIED,2018-01-27 04:00:00,TAPE_EXTRACT_EAST
UPD_1009448,LC_1023603,Summit_Asset_Management,PREPAID,0.0,0,UNVERIFIED,2020-07-28 01:00:00,TAPE_EXTRACT_EAST
UPD_1009449,LC_1023604,Intain_Servicing_Alpha,CURRENT,12422.29,0,SOURCE_VERIFIED,2017-10-27 02:00:00,SERVICER_CORE_B
UPD_1009450,LC_1023608,Beacon_Credit_Ops,DEFAULT,0.0,120,SOURCE_VERIFIED,2018-09-27 07:00:00,TAPE_EXTRACT_EAST
UPD_1009451,LC_1023611,Apex_Loan_Servicing,PREPAID,0.0,0,VERIFIED,2018-10-27 00:00:00,TAPE_EXTRACT_EAST
UPD_1009452,LC_1023613,Intain_Servicing_Alpha,DEFAULT,0.0,120,UNVERIFIED,2017-02-27 14:00:00,SERVICER_CORE_B
UPD_1009453,LC_1023614,Apex_Loan_Servicing,DEFAULT,0.0,120,UNVERIFIED,2019-01-27 10:00:00,SERVICER_CORE_B
UPD_1009454,LC_1023615,Summit_Asset_Management,PREPAID,0.0,0,VERIFIED,2018-05-28 10:00:00,SERVICER_CORE_B
UPD_1009455,LC_1023618,Apex_Loan_Servicing,DEFAULT,0.0,120,VERIFIED,2018-06-26 15:00:00,LEGACY_MAINFRAME_4
UPD_1009456,LC_1023619,Beacon_Credit_Ops,CURRENT,13883.02,0,VERIFIED,2019-12-30 14:00:00,TAPE_EXTRACT_EAST
UPD_1009457,LC_1023623,Intain_Servicing_Alpha,DEFAULT,0.0,120,VERIFIED,2015-12-01 14:00:00,TAPE_EXTRACT_EAST
UPD_1009458,LC_1023627,Summit_Asset_Management,DEFAULT,0.0,120,VERIFIED,2019-12-28 02:00:00,SUB_SERVICER_TITAN
UPD_1009459,LC_1023628,Apex_Loan_Servicing,DEFAULT,0.0,120,VERIFIED,2019-05-26 19:00:00,SUB_SERVICER_TITAN
UPD_1009460,LC_1023631,Intain_Servicing_Alpha,DEFAULT,0.0,120,SOURCE_VERIFIED,2016-10-27 11:00:00,TAPE_EXTRACT_EAST
UPD_1009461,LC_1023632,Apex_Loan_Servicing,CURRENT,6005.88,0,UNVERIFIED,2018-09-11 14:00:00,TAPE_EXTRACT_EAST
UPD_1009462,LC_1023634,Summit_Asset_Management,PREPAID,0.0,0,VERIFIED,2018-12-27 18:00:00,LEGACY_MAINFRAME_4
UPD_1009463,LC_1023636,Summit_Asset_Management,CURRENT,3585.95,0,VERIFIED,2020-05-27 21:00:00,SERVICER_CORE_B
UPD_1009464,LC_1023638,Intain_Servicing_Alpha,DEFAULT,0.0,120,VERIFIED,2016-11-27 10:00:00,SERVICER_CORE_B
UPD_1009465,LC_1023639,Intain_Servicing_Alpha,DEFAULT,0.0,120,SOURCE_VERIFIED,2016-08-27 23:00:00,LEGACY_MAINFRAME_4
UPD_1009466,LC_1023640,Intain_Servicing_Alpha,PREPAID,0.0,0,UNVERIFIED,2016-10-26 20:00:00,SUB_SERVICER_TITAN
UPD_1009467,LC_1023647,Intain_Servicing_Alpha,PREPAID,0.0,0,VERIFIED,2016-10-28 04:00:00,LEGACY_MAINFRAME_4
UPD_1009468,LC_1023649,Intain_Servicing_Alpha,DEFAULT,0.0,120,SOURCE_VERIFIED,2018-06-26 18:00:00,LEGACY_MAINFRAME_4
UPD_1009469,LC_1023651,Intain_Servicing_Alpha,DEFAULT,0.0,120,VERIFIED,2017-01-27 19:00:00,SUB_SERVICER_TITAN
UPD_1009470,LC_1023655,Beacon_Credit_Ops,CURRENT,1962.09,0,VERIFIED,2020-04-27 03:00:00,SERVICER_CORE_B
UPD_1009471,LC_1023657,Intain_Servicing_Alpha,CURRENT,11056.2,0,UNVERIFIED,2018-03-26 15:00:00,SUB_SERVICER_TITAN
UPD_1009472,LC_1023658,Beacon_Credit_Ops,DEFAULT,0.0,120,SOURCE_VERIFIED,2019-08-28 13:00:00,SERVICER_CORE_B
UPD_1009473,LC_1023663,Summit_Asset_Management,CURRENT,18194.98,0,VERIFIED,2020-11-27 14:00:00,TAPE_EXTRACT_EAST
UPD_1009474,LC_1023670,Apex_Loan_Servicing,DEFAULT,0.0,120,VERIFIED,2017-06-28 02:00:00,SERVICER_CORE_B
UPD_1009475,LC_1023671,Beacon_Credit_Ops,CURRENT,6168.89,0,VERIFIED,2020-10-28 09:00:00,SUB_SERVICER_TITAN
UPD_1009476,LC_1023673,Summit_Asset_Management,CURRENT,6023.96,0,SOURCE_VERIFIED,2019-09-02 14:00:00,LEGACY_MAINFRAME_4
UPD_1009477,LC_1023676,Intain_Servicing_Alpha,CURRENT,25403.96,0,UNVERIFIED,2018-05-27 01:00:00,LEGACY_MAINFRAME_4
UPD_1009478,LC_1023678,Summit_Asset_Management,PREPAID,0.0,0,VERIFIED,2019-07-28 07:00:00,SERVICER_CORE_B
UPD_1009479,LC_1023680,Summit_Asset_Management,DEFAULT,0.0,120,UNVERIFIED,2019-07-27 13:00:00,SUB_SERVICER_TITAN
UPD_1009480,LC_1023684,Intain_Servicing_Alpha,DEFAULT,0.0,120,UNVERIFIED,2018-03-27 12:00:00,LEGACY_MAINFRAME_4
UPD_1009481,LC_1023686,Intain_Servicing_Alpha,CURRENT,6220.44,0,UNVERIFIED,2017-11-27 21:00:00,LEGACY_MAINFRAME_4
UPD_1009482,LC_1023688,Intain_Servicing_Alpha,DEFAULT,0.0,120,VERIFIED,2016-04-27 16:00:00,SERVICER_CORE_B
UPD_1009483,LC_1023692,Apex_Loan_Servicing,DEFAULT,0.0,120,SOURCE_VERIFIED,2019-02-27 09:00:00,SERVICER_CORE_B
UPD_1009484,LC_1023694,Beacon_Credit_Ops,DEFAULT,0.0,120,UNVERIFIED,2019-05-27 11:00:00,SUB_SERVICER_TITAN
UPD_1009485,LC_1023699,Intain_Servicing_Alpha,CURRENT,16265.16,0,SOURCE_VERIFIED,2018-08-28 10:00:00,LEGACY_MAINFRAME_4
UPD_1009486,LC_1023700,Summit_Asset_Management,DEFAULT,0.0,120,SOURCE_VERIFIED,2019-01-26 22:00:00,SERVICER_CORE_B
UPD_1009487,LC_1023704,Summit_Asset_Management,CURRENT,5060.8,0,SOURCE_VERIFIED,2020-10-28 00:00:00,TAPE_EXTRACT_EAST
UPD_1009488,LC_1023705,Summit_Asset_Management,CURRENT,11941.75,0,SOURCE_VERIFIED,2020-03-27 08:00:00,TAPE_EXTRACT_EAST
UPD_1009489,LC_1023707,Summit_Asset_Management,CURRENT,5482.63,0,UNVERIFIED,2020-01-27 11:00:00,SUB_SERVICER_TITAN
UPD_1009490,LC_1023708,Intain_Servicing_Alpha,DEFAULT,0.0,120,VERIFIED,2015-10-27 03:00:00,SERVICER_CORE_B
UPD_1009491,LC_1023709,Intain_Servicing_Alpha,DEFAULT,0.0,120,VERIFIED,2016-08-27 12:00:00,SERVICER_CORE_B
UPD_1009492,LC_1023715,Summit_Asset_Management,PREPAID,0.0,0,UNVERIFIED,2019-07-28 09:00:00,LEGACY_MAINFRAME_4
UPD_1009493,LC_1023717,Intain_Servicing_Alpha,DEFAULT,0.0,120,UNVERIFIED,2018-02-26 19:00:00,TAPE_EXTRACT_EAST
UPD_1009494,LC_1023721,Intain_Servicing_Alpha,CURRENT,1989.87,0,VERIFIED,2017-10-27 17:00:00,SUB_SERVICER_TITAN
UPD_1009495,LC_1023724,Intain_Servicing_Alpha,DEFAULT,0.0,120,VERIFIED,2017-11-27 17:00:00,LEGACY_MAINFRAME_4
UPD_1009496,LC_1023725,Apex_Loan_Servicing,DEFAULT,0.0,120,UNVERIFIED,2018-12-26 16:00:00,SUB_SERVICER_TITAN
UPD_1009497,LC_1023727,Intain_Servicing_Alpha,DEFAULT,0.0,120,SOURCE_VERIFIED,2017-02-27 11:00:00,LEGACY_MAINFRAME_4
UPD_1009498,LC_1023730,Summit_Asset_Management,DEFAULT,0.0,120,SOURCE_VERIFIED,2018-07-27 03:00:00,SERVICER_CORE_B
UPD_1009499,LC_1023736,Summit_Asset_Management,CURRENT,6332.5,0,UNVERIFIED,2020-06-28 02:00:00,SERVICER_CORE_B
UPD_1009500,LC_1023740,Apex_Loan_Servicing,DELINQUENT_30,3032.84,30,VERIFIED,2019-10-27 01:00:00,LEGACY_MAINFRAME_4
UPD_1009501,LC_1023743,Intain_Servicing_Alpha,DELINQUENT_60,6934.35,60,VERIFIED,2018-11-27 22:00:00,TAPE_EXTRACT_EAST
UPD_1009502,LC_1023745,Intain_Servicing_Alpha,DEFAULT,0.0,120,UNVERIFIED,2016-07-26 19:00:00,TAPE_EXTRACT_EAST
UPD_1009503,LC_1023747,Summit_Asset_Management,CURRENT,5721.22,0,UNVERIFIED,2020-10-28 09:00:00,SUB_SERVICER_TITAN
UPD_1009504,LC_1023749,Apex_Loan_Servicing,CURRENT,13397.77,0,VERIFIED,2019-07-26 19:00:00,SUB_SERVICER_TITAN
UPD_1009505,LC_1023753,Apex_Loan_Servicing,CURRENT,11495.1,0,SOURCE_VERIFIED,2019-08-28 05:00:00,SUB_SERVICER_TITAN
UPD_1009506,LC_1023754,Intain_Servicing_Alpha,DEFAULT,0.0,120,SOURCE_VERIFIED,2016-12-26 21:00:00,TAPE_EXTRACT_EAST
UPD_1009507,LC_1023755,Intain_Servicing_Alpha,CURRENT,6149.48,0,VERIFIED,2017-09-28 04:00:00,SUB_SERVICER_TITAN
UPD_1009508,LC_1023756,Intain_Servicing_Alpha,PREPAID,0.0,0,SOURCE_VERIFIED,2017-02-27 21:00:00,SUB_SERVICER_TITAN
UPD_1009509,LC_1023758,Intain_Servicing_Alpha,PREPAID,0.0,0,SOURCE_VERIFIED,2016-12-27 04:00:00,TAPE_EXTRACT_EAST
UPD_1009510,LC_1023762,Summit_Asset_Management,DEFAULT,0.0,120,UNVERIFIED,2019-10-28 08:00:00,LEGACY_MAINFRAME_4
UPD_1009511,LC_1023767,Intain_Servicing_Alpha,PREPAID,0.0,0,VERIFIED,2017-07-27 16:00:00,SERVICER_CORE_B
UPD_1009512,LC_1023768,Summit_Asset_Management,CURRENT,3944.48,0,VERIFIED,2019-12-26 17:00:00,TAPE_EXTRACT_EAST
UPD_1009513,LC_1023771,Intain_Servicing_Alpha,CURRENT,8426.25,0,SOURCE_VERIFIED,2018-07-27 02:00:00,TAPE_EXTRACT_EAST
UPD_1009514,LC_1023772,Apex_Loan_Servicing,PREPAID,0.0,0,UNVERIFIED,2017-07-27 23:00:00,SERVICER_CORE_B
UPD_1009515,LC_1023774,Beacon_Credit_Ops,CURRENT,9481.33,0,VERIFIED,2018-12-27 20:00:00,SUB_SERVICER_TITAN
UPD_1009516,LC_1023778,Apex_Loan_Servicing,CURRENT,12393.59,0,VERIFIED,2019-05-27 02:00:00,SUB_SERVICER_TITAN
UPD_1009517,LC_1023779,Apex_Loan_Servicing,DEFAULT,0.0,120,VERIFIED,2019-09-28 05:00:00,TAPE_EXTRACT_EAST
UPD_1009518,LC_1023782,Beacon_Credit_Ops,CURRENT,11909.75,0,UNVERIFIED,2020-09-28 00:00:00,SUB_SERVICER_TITAN
UPD_1009519,LC_1023783,Beacon_Credit_Ops,DEFAULT,0.0,120,VERIFIED,2017-11-26 19:00:00,LEGACY_MAINFRAME_4
UPD_1009520,LC_1023784,Intain_Servicing_Alpha,DEFAULT,0.0,120,UNVERIFIED,2017-09-28 13:00:00,LEGACY_MAINFRAME_4
UPD_1009521,LC_1023797,Apex_Loan_Servicing,DEFAULT,0.0,120,UNVERIFIED,2017-12-27 04:00:00,SERVICER_CORE_B
UPD_1009522,LC_1023799,Apex_Loan_Servicing,DEFAULT,0.0,120,VERIFIED,2018-02-28 02:00:00,SUB_SERVICER_TITAN
UPD_1009523,LC_1023807,Intain_Servicing_Alpha,DEFAULT,0.0,120,VERIFIED,2016-05-28 12:00:00,LEGACY_MAINFRAME_4
UPD_1009524,LC_1023808,Intain_Servicing_Alpha,CURRENT,4430.63,0,UNVERIFIED,2018-05-27 00:00:00,TAPE_EXTRACT_EAST
UPD_1009525,LC_1023811,Apex_Loan_Servicing,CURRENT,10860.02,0,UNVERIFIED,2019-06-27 19:00:00,LEGACY_MAINFRAME_4
UPD_1009526,LC_1023812,Apex_Loan_Servicing,CURRENT,9069.73,0,SOURCE_VERIFIED,2019-01-28 08:00:00,LEGACY_MAINFRAME_4
UPD_1009527,LC_1023815,Summit_Asset_Management,CURRENT,17689.21,0,SOURCE_VERIFIED,2020-06-27 15:00:00,SERVICER_CORE_B
UPD_1009528,LC_1023818,Beacon_Credit_Ops,DEFAULT,0.0,120,VERIFIED,2019-01-28 02:00:00,TAPE_EXTRACT_EAST
UPD_1009529,LC_1023819,Beacon_Credit_Ops,CURRENT,8798.58,0,UNVERIFIED,2020-08-27 14:00:00,LEGACY_MAINFRAME_4
UPD_1009530,LC_1023821,Beacon_Credit_Ops,DEFAULT,0.0,120,SOURCE_VERIFIED,2019-06-27 03:00:00,LEGACY_MAINFRAME_4
UPD_1009531,LC_1023824,Intain_Servicing_Alpha,DEFAULT,0.0,120,VERIFIED,2016-11-27 12:00:00,SUB_SERVICER_TITAN
UPD_1009532,LC_1023825,Beacon_Credit_Ops,CURRENT,5890.77,0,VERIFIED,2020-11-26 21:00:00,TAPE_EXTRACT_EAST
UPD_1009533,LC_1023826,Beacon_Credit_Ops,PREPAID,0.0,0,SOURCE_VERIFIED,2019-01-26 16:00:00,SERVICER_CORE_B
UPD_1009534,LC_1023830,Apex_Loan_Servicing,DEFAULT,0.0,120,VERIFIED,2017-02-27 15:00:00,LEGACY_MAINFRAME_4
UPD_1009535,LC_1023835,Apex_Loan_Servicing,DEFAULT,0.0,120,UNVERIFIED,2019-02-27 18:00:00,TAPE_EXTRACT_EAST
UPD_1009536,LC_1023836,Intain_Servicing_Alpha,DEFAULT,0.0,120,SOURCE_VERIFIED,2016-05-26 19:00:00,LEGACY_MAINFRAME_4
UPD_1009537,LC_1023847,Beacon_Credit_Ops,PREPAID,0.0,0,SOURCE_VERIFIED,2019-11-26 17:00:00,LEGACY_MAINFRAME_4
UPD_1009538,LC_1023850,Apex_Loan_Servicing,CURRENT,11315.11,0,VERIFIED,2019-02-27 02:00:00,SERVICER_CORE_B
UPD_1009539,LC_1023853,Summit_Asset_Management,CURRENT,16529.91,0,UNVERIFIED,2020-07-28 03:00:00,SERVICER_CORE_B
UPD_1009540,LC_1023856,Beacon_Credit_Ops,CURRENT,10845.48,0,SOURCE_VERIFIED,2020-02-27 15:00:00,SUB_SERVICER_TITAN
UPD_1009541,LC_1023857,Summit_Asset_Management,DEFAULT,0.0,120,VERIFIED,2019-06-11 14:00:00,SERVICER_CORE_B
UPD_1009542,LC_1023859,Intain_Servicing_Alpha,PREPAID,0.0,0,SOURCE_VERIFIED,2017-12-28 11:00:00,SERVICER_CORE_B
UPD_1009543,LC_1023865,Intain_Servicing_Alpha,CURRENT,8415.57,0,UNVERIFIED,2018-09-28 00:00:00,LEGACY_MAINFRAME_4
UPD_1009544,LC_1023867,Apex_Loan_Servicing,PREPAID,0.0,0,UNVERIFIED,2018-01-27 21:00:00,SUB_SERVICER_TITAN
UPD_1009545,LC_1023868,Intain_Servicing_Alpha,CURRENT,7312.53,0,UNVERIFIED,2017-04-27 17:00:00,SERVICER_CORE_B
UPD_1009546,LC_1023869,Intain_Servicing_Alpha,DELINQUENT_90,15834.99,90,VERIFIED,2018-07-27 20:00:00,SUB_SERVICER_TITAN
UPD_1009547,LC_1023880,Apex_Loan_Servicing,CURRENT,5690.37,0,UNVERIFIED,2019-05-26 18:00:00,SERVICER_CORE_B
UPD_1009548,LC_1023885,Summit_Asset_Management,CURRENT,14526.75,0,VERIFIED,2020-07-27 09:00:00,SERVICER_CORE_B
UPD_1009549,LC_1023886,Intain_Servicing_Alpha,CURRENT,6524.04,0,SOURCE_VERIFIED,2018-01-28 02:00:00,TAPE_EXTRACT_EAST
UPD_1009550,LC_1023887,Intain_Servicing_Alpha,CURRENT,14214.19,0,UNVERIFIED,2017-03-27 14:00:00,LEGACY_MAINFRAME_4
UPD_1009551,LC_1023888,Apex_Loan_Servicing,PREPAID,0.0,0,UNVERIFIED,2019-01-28 11:00:00,LEGACY_MAINFRAME_4
UPD_1009552,LC_1023901,Summit_Asset_Management,PREPAID,0.0,0,VERIFIED,2018-09-02 14:00:00,TAPE_EXTRACT_EAST
UPD_1009553,LC_1023902,Intain_Servicing_Alpha,PREPAID,0.0,0,UNVERIFIED,2016-06-26 23:00:00,LEGACY_MAINFRAME_4
UPD_1009554,LC_1023903,Intain_Servicing_Alpha,DEFAULT,0.0,120,SOURCE_VERIFIED,2016-10-27 13:00:00,LEGACY_MAINFRAME_4
UPD_1009555,LC_1023904,Intain_Servicing_Alpha,CURRENT,5977.68,0,VERIFIED,2017-09-07 14:00:00,LEGACY_MAINFRAME_4
UPD_1009556,LC_1023908,Apex_Loan_Servicing,PREPAID,0.0,0,VERIFIED,2018-08-26 16:00:00,TAPE_EXTRACT_EAST
UPD_1009557,LC_1023909,Beacon_Credit_Ops,DEFAULT,0.0,120,UNVERIFIED,2019-06-27 00:00:00,LEGACY_MAINFRAME_4
UPD_1009558,LC_1023911,Summit_Asset_Management,CURRENT,7636.73,0,SOURCE_VERIFIED,2020-04-27 05:00:00,TAPE_EXTRACT_EAST
UPD_1009559,LC_1023912,Intain_Servicing_Alpha,PREPAID,0.0,0,SOURCE_VERIFIED,2016-08-27 23:00:00,SUB_SERVICER_TITAN
UPD_1009560,LC_1023918,Intain_Servicing_Alpha,CURRENT,5997.65,0,UNVERIFIED,2018-10-28 04:00:00,SERVICER_CORE_B
UPD_1009561,LC_1023919,Beacon_Credit_Ops,PREPAID,0.0,0,SOURCE_VERIFIED,2019-02-28 09:00:00,SUB_SERVICER_TITAN
UPD_1009562,LC_1023920,Beacon_Credit_Ops,CURRENT,24071.3,0,SOURCE_VERIFIED,2020-02-27 12:00:00,SUB_SERVICER_TITAN
UPD_1009563,LC_1023925,Intain_Servicing_Alpha,PREPAID,0.0,0,SOURCE_VERIFIED,2017-12-27 03:00:00,SUB_SERVICER_TITAN
UPD_1009564,LC_1023928,Intain_Servicing_Alpha,DEFAULT,0.0,120,VERIFIED,2016-03-27 20:00:00,SUB_SERVICER_TITAN
UPD_1009565,LC_1023929,Beacon_Credit_Ops,DEFAULT,0.0,120,SOURCE_VERIFIED,2019-08-28 04:00:00,SERVICER_CORE_B
UPD_1009566,LC_1023931,Intain_Servicing_Alpha,DEFAULT,0.0,120,UNVERIFIED,2016-12-28 08:00:00,LEGACY_MAINFRAME_4
UPD_1009567,LC_1023932,Intain_Servicing_Alpha,DEFAULT,0.0,120,VERIFIED,2016-07-27 19:00:00,LEGACY_MAINFRAME_4
UPD_1009568,LC_1023933,Beacon_Credit_Ops,PREPAID,0.0,0,UNVERIFIED,2018-11-26 20:00:00,SUB_SERVICER_TITAN
UPD_1009569,LC_1023934,Intain_Servicing_Alpha,PREPAID,0.0,0,VERIFIED,2016-03-28 02:00:00,SUB_SERVICER_TITAN
UPD_1009570,LC_1023935,Intain_Servicing_Alpha,CURRENT,2003.57,0,SOURCE_VERIFIED,2018-06-28 06:00:00,TAPE_EXTRACT_EAST
UPD_1009571,LC_1023936,Apex_Loan_Servicing,PREPAID,0.0,0,VERIFIED,2019-04-26 21:00:00,LEGACY_MAINFRAME_4
UPD_1009572,LC_1023940,Beacon_Credit_Ops,PREPAID,0.0,0,VERIFIED,2018-03-26 21:00:00,TAPE_EXTRACT_EAST
UPD_1009573,LC_1023941,Summit_Asset_Management,DEFAULT,0.0,120,SOURCE_VERIFIED,2020-01-28 02:00:00,TAPE_EXTRACT_EAST
UPD_1009574,LC_1023942,Intain_Servicing_Alpha,PREPAID,0.0,0,SOURCE_VERIFIED,2017-08-28 12:00:00,LEGACY_MAINFRAME_4
UPD_1009575,LC_1023948,Beacon_Credit_Ops,DEFAULT,0.0,120,VERIFIED,2017-12-28 00:00:00,SUB_SERVICER_TITAN
UPD_1009576,LC_1023953,Intain_Servicing_Alpha,CURRENT,6011.11,0,UNVERIFIED,2018-07-27 04:00:00,LEGACY_MAINFRAME_4
UPD_1009577,LC_1023955,Apex_Loan_Servicing,DELINQUENT_30,6001.28,30,VERIFIED,2019-02-26 20:00:00,SUB_SERVICER_TITAN
UPD_1009578,LC_1023958,Beacon_Credit_Ops,CURRENT,17750.8,0,VERIFIED,2019-01-27 15:00:00,SERVICER_CORE_B
UPD_1009579,LC_1023964,Summit_Asset_Management,DEFAULT,0.0,120,UNVERIFIED,2018-10-28 00:00:00,LEGACY_MAINFRAME_4
UPD_1009580,LC_1023967,Intain_Servicing_Alpha,PREPAID,0.0,0,SOURCE_VERIFIED,2016-12-27 12:00:00,TAPE_EXTRACT_EAST
UPD_1009581,LC_1023968,Beacon_Credit_Ops,PREPAID,0.0,0,UNVERIFIED,2017-11-28 08:00:00,LEGACY_MAINFRAME_4
UPD_1009582,LC_1023971,Apex_Loan_Servicing,PREPAID,0.0,0,UNVERIFIED,2019-03-27 10:00:00,SERVICER_CORE_B
UPD_1009583,LC_1023972,Intain_Servicing_Alpha,DEFAULT,0.0,120,UNVERIFIED,2017-07-27 06:00:00,SUB_SERVICER_TITAN
UPD_1009584,LC_1023978,Apex_Loan_Servicing,CURRENT,7333.35,0,SOURCE_VERIFIED,2019-01-27 19:00:00,SERVICER_CORE_B
