loan_id,reporting_month,month_index,loan_age_months,remaining_term_months,current_balance,current_status,days_past_due,modification_flag,prepayment_flag,default_flag,next_state,next_3m_delinquency_flag,next_12m_default_flag,next_12m_prepayment_flag
LC_1007033,2017-05,3,3,57,14492.47,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1007033,2017-06,4,4,56,14358.55,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1007033,2017-07,5,5,55,14221.67,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1007033,2017-08,6,6,54,14081.8,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1007033,2017-09,7,7,53,13938.84,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1007033,2017-10,8,8,52,13792.75,CURRENT,0,0,0,0,CURRENT,1,0,0
LC_1007033,2017-11,9,9,51,13643.45,CURRENT,0,0,0,0,CURRENT,1,0,0
LC_1007033,2017-12,10,10,50,13490.86,CURRENT,0,0,0,0,DELINQUENT_30,1,0,0
LC_1007033,2018-01,11,11,49,13490.86,DELINQUENT_30,30,0,0,0,DELINQUENT_60,1,1,0
LC_1007033,2018-02,12,12,48,13490.86,DELINQUENT_60,60,0,0,0,CURRENT,0,1,0
LC_1007033,2018-03,13,13,47,13490.86,CURRENT,0,0,0,0,CURRENT,0,1,0
LC_1007033,2018-04,14,14,46,13334.92,CURRENT,0,0,0,0,CURRENT,0,1,0
LC_1007033,2018-05,15,15,45,13175.56,CURRENT,0,0,0,0,CURRENT,0,1,0
LC_1007033,2018-06,16,16,44,13012.69,CURRENT,0,0,0,0,CURRENT,0,1,0
LC_1007033,2018-07,17,17,43,12846.24,CURRENT,0,0,0,0,CURRENT,1,1,0
LC_1007033,2018-08,18,18,42,12676.14,CURRENT,0,0,0,0,CURRENT,1,1,0
LC_1007033,2018-09,19,19,41,12502.3,CURRENT,0,0,0,0,DELINQUENT_30,1,1,0
LC_1007033,2018-10,20,20,40,12502.3,DELINQUENT_30,30,0,0,0,DELINQUENT_60,1,1,0
LC_1007033,2018-11,21,21,39,12502.3,DELINQUENT_60,60,0,0,0,DELINQUENT_90,1,1,0
LC_1007033,2018-12,22,22,38,12502.3,DELINQUENT_90,90,0,0,0,DEFAULT,1,1,0
LC_1007033,2019-01,23,23,37,0.0,DEFAULT,120,0,0,1,DEFAULT,0,0,0
LC_1011250,2017-06,0,0,36,9799.02,CURRENT,0,0,0,0,CURRENT,1,1,0
LC_1011250,2017-07,1,1,35,9594.48,CURRENT,0,0,0,0,CURRENT,1,1,0
LC_1011250,2017-08,2,2,34,9386.32,CURRENT,0,0,0,0,DELINQUENT_30,1,1,0
LC_1011250,2017-09,3,3,33,9386.32,DELINQUENT_30,30,0,0,0,CURRENT,1,1,0
LC_1011250,2017-10,4,4,32,9386.32,CURRENT,0,0,0,0,CURRENT,1,1,0
LC_1011250,2017-11,5,5,31,9174.48,CURRENT,0,0,0,0,DELINQUENT_30,1,1,0
LC_1011250,2017-12,6,6,30,9174.48,DELINQUENT_30,30,0,0,0,CURRENT,1,1,0
LC_1011250,2018-01,7,7,29,9174.48,CURRENT,0,0,0,0,DELINQUENT_30,1,1,0
LC_1011250,2018-02,8,8,28,9174.48,DELINQUENT_30,30,0,0,0,DELINQUENT_60,1,1,0
LC_1011250,2018-03,9,9,27,9174.48,DELINQUENT_60,60,1,0,0,DELINQUENT_90,1,1,0
LC_1011250,2018-04,10,10,26,9174.48,DELINQUENT_90,90,1,0,0,DEFAULT,1,1,0
LC_1011250,2018-05,11,11,25,0.0,DEFAULT,120,1,0,1,DEFAULT,0,0,0
LC_1016721,2016-06,0,0,36,19622.32,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1016721,2016-07,1,1,35,19236.73,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1016721,2016-08,2,2,34,18843.06,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1016721,2016-09,3,3,33,18441.14,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1016721,2016-10,4,4,32,18030.8,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1016721,2016-11,5,5,31,17611.87,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1016721,2016-12,6,6,30,17184.15,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1016721,2017-01,7,7,29,16747.48,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1016721,2017-02,8,8,28,16301.66,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1016721,2017-03,9,9,27,15846.5,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1016721,2017-04,10,10,26,15381.81,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1016721,2017-05,11,11,25,14907.38,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1016721,2017-06,12,12,24,14423.01,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1016721,2017-07,13,13,23,13928.49,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1016721,2017-08,14,14,22,13423.61,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1016721,2017-09,15,15,21,12908.15,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1016721,2017-10,16,16,20,12381.9,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1016721,2017-11,17,17,19,11844.62,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1016721,2017-12,18,18,18,11296.08,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1016721,2018-01,19,19,17,10736.06,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1016721,2018-02,20,20,16,10164.3,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1016721,2018-03,21,21,15,9580.56,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1016721,2018-04,22,22,14,8984.59,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1016721,2018-05,23,23,13,8376.14,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1015724,2018-09,0,0,36,9808.62,CURRENT,0,0,0,0,CURRENT,1,1,0
LC_1015724,2018-10,1,1,35,9613.37,CURRENT,0,0,0,0,DELINQUENT_30,1,1,0
LC_1015724,2018-11,2,2,34,9613.37,DELINQUENT_30,30,0,0,0,DELINQUENT_60,1,1,0
LC_1015724,2018-12,3,3,33,9613.37,DELINQUENT_60,60,0,0,0,DELINQUENT_90,1,1,0
LC_1015724,2019-01,4,4,32,9613.37,DELINQUENT_90,90,0,0,0,DEFAULT,1,1,0
LC_1015724,2019-02,5,5,31,0.0,DEFAULT,120,0,0,1,DEFAULT,0,0,0
LC_1012451,2018-02,0,0,36,34344.68,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012451,2018-03,1,1,35,33675.34,CURRENT,0,0,0,0,CURRENT,0,1,0
LC_1012451,2018-04,2,2,34,32991.68,CURRENT,0,0,0,0,CURRENT,0,1,0
LC_1012451,2018-05,3,3,33,32293.4,CURRENT,0,0,0,0,CURRENT,0,1,0
LC_1012451,2018-06,4,4,32,31580.18,CURRENT,0,0,0,0,CURRENT,0,1,0
LC_1012451,2018-07,5,5,31,30851.7,CURRENT,0,0,0,0,CURRENT,1,1,0
LC_1012451,2018-08,6,6,30,30107.64,CURRENT,0,0,0,0,CURRENT,1,1,0
LC_1012451,2018-09,7,7,29,29347.66,CURRENT,0,0,0,0,DELINQUENT_30,1,1,0
LC_1012451,2018-10,8,8,28,29347.66,DELINQUENT_30,30,0,0,0,CURRENT,1,1,0
LC_1012451,2018-11,9,9,27,29347.66,CURRENT,0,0,0,0,DELINQUENT_30,1,1,0
LC_1012451,2018-12,10,10,26,29347.66,DELINQUENT_30,30,0,0,0,DELINQUENT_60,1,1,0
LC_1012451,2019-01,11,11,25,29347.66,DELINQUENT_60,60,0,0,0,DELINQUENT_90,1,1,0
LC_1012451,2019-02,12,12,24,29347.66,DELINQUENT_90,90,0,0,0,DEFAULT,1,1,0
LC_1012451,2019-03,13,13,23,0.0,DEFAULT,120,0,0,1,DEFAULT,0,0,0
LC_1022162,2017-08,0,0,60,9918.13,CURRENT,0,0,0,0,CURRENT,0,1,0
LC_1022162,2017-09,1,1,59,9834.45,CURRENT,0,0,0,0,CURRENT,0,1,0
LC_1022162,2017-10,2,2,58,9748.95,CURRENT,0,0,0,0,CURRENT,0,1,0
LC_1022162,2017-11,3,3,57,9661.56,CURRENT,0,0,0,0,CURRENT,1,1,0
LC_1022162,2017-12,4,4,56,9572.25,CURRENT,0,0,0,0,CURRENT,1,1,0
LC_1022162,2018-01,5,5,55,9480.98,CURRENT,0,0,0,0,DELINQUENT_30,1,1,0
LC_1022162,2018-02,6,6,54,9480.98,DELINQUENT_30,30,0,0,0,DELINQUENT_60,1,1,0
LC_1022162,2018-03,7,7,53,9480.98,DELINQUENT_60,60,0,0,0,DELINQUENT_90,1,1,0
LC_1022162,2018-04,8,8,52,9480.98,DELINQUENT_90,90,0,0,0,DEFAULT,1,1,0
LC_1022162,2018-05,9,9,51,0.0,DEFAULT,120,0,0,1,DEFAULT,0,0,0
LC_1007609,2016-11,0,0,60,17870.38,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1007609,2016-12,1,1,59,17737.44,CURRENT,0,0,0,0,CURRENT,1,0,0
LC_1007609,2017-01,2,2,58,17601.11,CURRENT,0,0,0,0,CURRENT,1,0,0
LC_1007609,2017-02,3,3,57,17461.28,CURRENT,0,0,0,0,DELINQUENT_30,1,0,0
LC_1007609,2017-03,4,4,56,17461.28,DELINQUENT_30,30,0,0,0,CURRENT,0,0,0
LC_1007609,2017-04,5,5,55,17461.28,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1007609,2017-05,6,6,54,17317.88,CURRENT,0,0,0,0,CURRENT,1,0,0
LC_1007609,2017-06,7,7,53,17170.81,CURRENT,0,0,0,0,CURRENT,1,0,0
LC_1007609,2017-07,8,8,52,17019.98,CURRENT,0,0,0,0,DELINQUENT_30,1,0,0
LC_1007609,2017-08,9,9,51,17019.98,DELINQUENT_30,30,0,0,0,DELINQUENT_60,1,0,0
LC_1007609,2017-09,10,10,50,17019.98,DELINQUENT_60,60,0,0,0,DELINQUENT_90,1,0,0
LC_1007609,2017-10,11,11,49,17019.98,DELINQUENT_90,90,0,0,0,DELINQUENT_30,1,0,0
LC_1007609,2017-11,12,12,48,17019.98,DELINQUENT_30,30,0,0,0,CURRENT,0,0,0
LC_1007609,2017-12,13,13,47,17019.98,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1007609,2018-01,14,14,46,16865.28,CURRENT,0,0,0,0,CURRENT,1,0,0
LC_1007609,2018-02,15,15,45,16706.63,CURRENT,0,0,0,0,CURRENT,1,0,0
LC_1007609,2018-03,16,16,44,16543.92,CURRENT,0,0,0,0,DELINQUENT_30,1,0,0
LC_1007609,2018-04,17,17,43,16543.92,DELINQUENT_30,30,0,0,0,CURRENT,0,0,0
LC_1007609,2018-05,18,18,42,16543.92,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1007609,2018-06,19,19,41,16377.05,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1007609,2018-07,20,20,40,16205.91,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1007609,2018-08,21,21,39,16030.39,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1007609,2018-09,22,22,38,15850.38,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1007609,2018-10,23,23,37,15665.77,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012739,2018-09,0,0,60,4948.96,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012739,2018-10,1,1,59,4897.12,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012739,2018-11,2,2,58,4844.48,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012739,2018-12,3,3,57,4791.02,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012739,2019-01,4,4,56,4736.73,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012739,2019-02,5,5,55,4681.6,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012739,2019-03,6,6,54,4625.61,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012739,2019-04,7,7,53,4568.75,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012739,2019-05,8,8,52,4511.01,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012739,2019-06,9,9,51,4452.37,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012739,2019-07,10,10,50,4392.82,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012739,2019-08,11,11,49,4332.34,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012739,2019-09,12,12,48,4270.93,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012739,2019-10,13,13,47,4208.56,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012739,2019-11,14,14,46,4145.22,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012739,2019-12,15,15,45,4080.9,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012739,2020-01,16,16,44,4015.58,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012739,2020-02,17,17,43,3949.25,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012739,2020-03,18,18,42,3881.88,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012739,2020-04,19,19,41,3813.47,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012739,2020-05,20,20,40,3744.0,CURRENT,0,0,0,0,CURRENT,1,0,0
LC_1012054,2018-01,0,0,36,14694.29,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012054,2018-02,1,1,35,14383.39,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012054,2018-03,2,2,34,14067.22,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012054,2018-04,3,3,33,13745.69,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012054,2018-05,4,4,32,13418.69,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012054,2018-06,5,5,31,13086.15,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012054,2018-07,6,6,30,12747.97,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012054,2018-08,7,7,29,12404.05,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012054,2018-09,8,8,28,12054.3,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012054,2018-10,9,9,27,11698.61,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012054,2018-11,10,10,26,11336.89,CURRENT,0,0,0,0,CURRENT,1,0,0
LC_1012054,2018-12,11,11,25,10969.03,CURRENT,0,0,0,0,CURRENT,1,0,0
LC_1012054,2019-01,12,12,24,10594.92,CURRENT,0,0,0,0,DELINQUENT_30,1,0,0
LC_1012054,2019-02,13,13,23,10594.92,DELINQUENT_30,30,0,0,0,DELINQUENT_30,1,0,0
LC_1012054,2019-03,14,14,22,10594.92,DELINQUENT_30,30,0,0,0,CURRENT,1,0,0
LC_1012054,2019-04,15,15,21,10594.92,CURRENT,0,0,0,0,DELINQUENT_30,1,0,0
LC_1012054,2019-05,16,16,20,10594.92,DELINQUENT_30,30,0,0,0,CURRENT,0,0,0
LC_1012054,2019-06,17,17,19,10594.92,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012054,2019-07,18,18,18,10214.47,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012054,2019-08,19,19,17,9827.57,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012054,2019-09,20,20,16,9434.1,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012054,2019-10,21,21,15,9033.96,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012054,2019-11,22,22,14,8627.02,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012054,2019-12,23,23,13,8213.18,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011490,2018-01,0,0,36,9798.85,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011490,2018-02,1,1,35,9594.15,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011490,2018-03,2,2,34,9385.84,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011490,2018-04,3,3,33,9173.85,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011490,2018-05,4,4,32,8958.11,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011490,2018-06,5,5,31,8738.57,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011490,2018-07,6,6,30,8515.15,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011490,2018-08,7,7,29,8287.78,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011490,2018-09,8,8,28,8056.4,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011490,2018-10,9,9,27,7820.93,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011490,2018-11,10,10,26,7581.31,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011490,2018-12,11,11,25,7337.45,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011490,2019-01,12,12,24,7089.29,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011490,2019-02,13,13,23,6836.74,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011490,2019-03,14,14,22,6579.74,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011490,2019-04,15,15,21,6318.2,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011490,2019-05,16,16,20,6052.03,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011490,2019-06,17,17,19,5781.17,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011490,2019-07,18,18,18,5505.53,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011490,2019-08,19,19,17,5225.02,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011490,2019-09,20,20,16,4939.55,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011490,2019-10,21,21,15,4649.05,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011490,2019-11,22,22,14,4353.41,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011490,2019-12,23,23,13,4052.56,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1015531,2017-09,0,0,36,9822.12,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1015531,2017-10,1,1,35,9639.97,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1015531,2017-11,2,2,34,9453.44,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1015531,2017-12,3,3,33,9262.43,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1015531,2018-01,4,4,32,9066.83,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1015531,2018-02,5,5,31,8866.53,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1015531,2018-03,6,6,30,8661.41,CURRENT,0,0,0,0,CURRENT,0,1,0
LC_1015531,2018-04,7,7,29,8451.37,CURRENT,0,0,0,0,CURRENT,0,1,0
LC_1015531,2018-05,8,8,28,8236.29,CURRENT,0,0,0,0,CURRENT,0,1,0
LC_1015531,2018-06,9,9,27,8016.04,CURRENT,0,0,0,0,CURRENT,0,1,0
LC_1015531,2018-07,10,10,26,7790.49,CURRENT,0,0,0,0,CURRENT,0,1,0
LC_1015531,2018-08,11,11,25,7559.53,CURRENT,0,0,0,0,CURRENT,1,1,0
LC_1015531,2018-09,12,12,24,7323.01,CURRENT,0,0,0,0,CURRENT,1,1,0
LC_1015531,2018-10,13,13,23,7080.82,CURRENT,0,0,0,0,DELINQUENT_30,1,1,0
LC_1015531,2018-11,14,14,22,7080.82,DELINQUENT_30,30,0,0,0,DELINQUENT_30,1,1,0
LC_1015531,2018-12,15,15,21,7080.82,DELINQUENT_30,30,0,0,0,DELINQUENT_60,1,1,0
LC_1015531,2019-01,16,16,20,7080.82,DELINQUENT_60,60,0,0,0,DELINQUENT_90,1,1,0
LC_1015531,2019-02,17,17,19,7080.82,DELINQUENT_90,90,0,0,0,DEFAULT,1,1,0
LC_1015531,2019-03,18,18,18,0.0,DEFAULT,120,0,0,1,DEFAULT,0,0,0
LC_1024291,2015-04,0,0,36,14699.19,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1024291,2015-05,1,1,35,14393.02,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1024291,2015-06,2,2,34,14081.4,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1024291,2015-07,3,3,33,13764.22,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1024291,2015-08,4,4,32,13441.39,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1024291,2015-09,5,5,31,13112.81,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1024291,2015-10,6,6,30,12778.38,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1024291,2015-11,7,7,29,12437.99,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1024291,2015-12,8,8,28,12091.53,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1024291,2016-01,9,9,27,11738.9,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1024291,2016-02,10,10,26,11379.99,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1024291,2016-03,11,11,25,11014.68,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1024291,2016-04,12,12,24,10642.87,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1024291,2016-05,13,13,23,10264.43,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1024291,2016-06,14,14,22,9879.25,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1024291,2016-07,15,15,21,9487.2,CURRENT,0,0,0,0,CURRENT,1,0,0
LC_1024291,2016-08,16,16,20,9088.17,CURRENT,0,0,0,0,CURRENT,1,0,0
LC_1024291,2016-09,17,17,19,8682.03,CURRENT,0,0,0,0,DELINQUENT_30,1,0,0
LC_1024291,2016-10,18,18,18,8682.03,DELINQUENT_30,30,0,0,0,DELINQUENT_60,1,0,0
LC_1024291,2016-11,19,19,17,8682.03,DELINQUENT_60,60,0,0,0,CURRENT,0,0,0
LC_1024291,2016-12,20,20,16,8682.03,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1024291,2017-01,21,21,15,8268.66,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1024291,2017-02,22,22,14,7847.92,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1024291,2017-03,23,23,13,7419.68,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1008145,2015-09,0,0,60,4952.86,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1008145,2015-10,1,1,59,4904.87,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1008145,2015-11,2,2,58,4856.03,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1008145,2015-12,3,3,57,4806.31,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1008145,2016-01,4,4,56,4755.7,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1008145,2016-02,5,5,55,4704.19,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1008145,2016-03,6,6,54,4651.75,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1008145,2016-04,7,7,53,4598.38,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1008145,2016-05,8,8,52,4544.06,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1008145,2016-06,9,9,51,4488.76,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1008145,2016-07,10,10,50,4432.47,CURRENT,0,0,0,0,CURRENT,0,1,0
LC_1008145,2016-08,11,11,49,4375.18,CURRENT,0,0,0,0,CURRENT,0,1,0
LC_1008145,2016-09,12,12,48,4316.87,CURRENT,0,0,0,0,CURRENT,0,1,0
LC_1008145,2016-10,13,13,47,4257.51,CURRENT,0,0,0,0,CURRENT,0,1,0
LC_1008145,2016-11,14,14,46,4197.08,CURRENT,0,0,0,0,CURRENT,0,1,0
LC_1008145,2016-12,15,15,45,4135.58,CURRENT,0,0,0,0,CURRENT,1,1,0
LC_1008145,2017-01,16,16,44,4072.98,CURRENT,0,0,0,0,CURRENT,1,1,0
LC_1008145,2017-02,17,17,43,4009.26,CURRENT,0,0,0,0,DELINQUENT_30,1,1,0
LC_1008145,2017-03,18,18,42,4009.26,DELINQUENT_30,30,0,0,0,DELINQUENT_60,1,1,0
LC_1008145,2017-04,19,19,41,4009.26,DELINQUENT_60,60,0,0,0,DELINQUENT_60,1,1,0
LC_1008145,2017-05,20,20,40,4009.26,DELINQUENT_60,60,0,0,0,DELINQUENT_90,1,1,0
LC_1008145,2017-06,21,21,39,4009.26,DELINQUENT_90,90,0,0,0,DEFAULT,1,1,0
LC_1008145,2017-07,22,22,38,0.0,DEFAULT,120,0,0,1,DEFAULT,0,0,0
LC_1020000,2017-08,0,0,60,7440.12,CURRENT,0,0,0,0,CURRENT,0,1,0
LC_1020000,2017-09,1,1,59,7378.89,CURRENT,0,0,0,0,CURRENT,0,1,0
LC_1020000,2017-10,2,2,58,7316.27,CURRENT,0,0,0,0,CURRENT,1,1,0
LC_1020000,2017-11,3,3,57,7252.23,CURRENT,0,0,0,0,CURRENT,1,1,0
LC_1020000,2017-12,4,4,56,7186.73,CURRENT,0,0,0,0,DELINQUENT_30,1,1,0
LC_1020000,2018-01,5,5,55,7186.73,DELINQUENT_30,30,0,0,0,DELINQUENT_60,1,1,0
LC_1020000,2018-02,6,6,54,7186.73,DELINQUENT_60,60,0,0,0,DELINQUENT_90,1,1,0
LC_1020000,2018-03,7,7,53,7186.73,DELINQUENT_90,90,0,0,0,DEFAULT,1,1,0
LC_1020000,2018-04,8,8,52,0.0,DEFAULT,120,0,0,1,DEFAULT,0,0,0
LC_1004450,2016-06,0,0,36,4891.19,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1004450,2016-07,1,1,35,4780.91,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1004450,2016-08,2,2,34,4669.14,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1004450,2016-09,3,3,33,4555.86,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1004450,2016-10,4,4,32,4441.06,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1004450,2016-11,5,5,31,4324.71,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1004450,2016-12,6,6,30,4206.79,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1004450,2017-01,7,7,29,4087.29,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1004450,2017-02,8,8,28,3966.17,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1004450,2017-03,9,9,27,3843.41,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1004450,2017-04,10,10,26,3719.01,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1004450,2017-05,11,11,25,3592.92,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1004450,2017-06,12,12,24,3465.13,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1004450,2017-07,13,13,23,3335.63,CURRENT,0,0,0,0,CURRENT,1,0,0
LC_1004450,2017-08,14,14,22,3204.37,CURRENT,0,0,0,0,CURRENT,1,0,0
LC_1004450,2017-09,15,15,21,3071.35,CURRENT,0,0,0,0,DELINQUENT_30,1,0,0
LC_1004450,2017-10,16,16,20,3071.35,DELINQUENT_30,30,0,0,0,DELINQUENT_60,1,0,0
LC_1004450,2017-11,17,17,19,3071.35,DELINQUENT_60,60,0,0,0,CURRENT,1,0,0
LC_1004450,2017-12,18,18,18,3071.35,CURRENT,0,0,0,0,DELINQUENT_30,1,0,0
LC_1004450,2018-01,19,19,17,3071.35,DELINQUENT_30,30,0,0,0,DELINQUENT_30,1,0,0
